0,0,-1,0,0,1,0,0,0,-1,0,0,-1,-1,0,1,1,0,-1,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0.033561281393317585
0,0,-1,0,0,1,0,1,0,-1,0,0,0,-1,0,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0.031434356546357574
0,0,-1,0,0,1,0,1,0,-1,0,0,-1,-1,0,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031005681053899094
0,0,-1,0,0,1,0,1,0,-1,0,0,-1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05625715620331813
0,0,-1,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,1,-1,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08370260852525516
0,1,-1,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,-1,-1,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,1,0,0,1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0830040984855333
0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,1,-1,-1,0,0,0,0,0,0,-1,1,0,-1,0,1,0,0,0,0,1,1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08446877175580314
0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,0,1,1,-1,-1,0,0,0,-1,0,0,-1,1,0,-1,0,1,0,0,0,0,0,1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06894933587231147
0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,-1,-1,0,0,0,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,0,1,0,0,1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.051452361680445466
0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,-1,0,0,1,0,-1,0,0,0,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,0,1,0,0,1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.060073823574978424
0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,0,1,0,-1,1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.05583385876010914
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,1,0,0,0,-1,0,1,0,-1,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.06304712976386032
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,1,1,0,0,-1,0,1,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.045422972855060986
0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,1,-1,0,0,0,1,0,0,0.11050577403200065
0,1,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,1,0,0,0.09731515315834408
0,1,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.08434821978770406
0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.16400232975194864
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.1486723058022916
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1,1,0,0,0,1,1,0,0,0,-1,0,0,0,0.15049076343589368
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,1,-1,0,-1,1,0,0,0,-1,0,0,0,0,1,1,0,0,0,-1,0,0,0,0.18908295521167007
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,1,0,0,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,-1,0,0,0,0,1,1,0,0,0,-1,0,0,0,0.25949315079438695
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,-1,0,0,0,0,1,1,0,0,0,-1,0,0,0,0.23174104859678057
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,-1,0,0,0,0,1,1,0,0,0,-1,-1,0,0,0.24411968760258623
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,-1,0,0,0,0,1,1,1,0,0,-1,-1,0,0,0.24092834679520758
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,1,0,0,0,-1,0,0,0,0,1,1,1,0,0,-1,-1,0,0,0.2127340312661326
0,1,0,1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,1,0,0,0,-1,0,0,0,0,1,1,1,0,0,-1,-1,0,0,0.2214386132090696
0,1,0,1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1,0,0,0.2959941061239592
0,1,0,1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,-1,-1,0,0,0.29484477332045195
0,1,0,1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,1,0,1,0,-1,0,0,0,0,1,1,1,0,0,-1,-1,0,0,0.31046329984113485
0,0,0,1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,1,1,1,0,-1,0,0,0,0,1,1,1,0,0,-1,0,0,0,0.3296161354059614
0,0,0,1,0,0,-1,-1,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,1,1,1,0,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,0.3233080811722324
0,0,0,1,1,0,-1,-1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,1,1,1,0,-1,0,0,0,0,1,1,1,0,0,-1,0,0,0,0.335499580115093
0,0,1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,1,1,0,-1,0,0,0,0,1,1,1,0,0,-1,0,0,0,0.34576465140284224
0,0,1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,1,1,0,-1,0,-1,0,0,1,0,1,0,0,-1,0,0,0,0.28818291884827957
0,0,1,1,1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,1,1,1,0,-1,0,-1,0,0,0,0,1,0,0,-1,0,0,0,0.2921789034385755
0,0,1,1,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,-1,0,-1,-1,0,0,0,1,1,0,-1,0,0,0,0.2352154001910404
0,0,0,1,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,-1,0,-1,0,0,0,1,1,1,0,-1,0,0,0,0.19049438247911019
0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,0,1,1,1,0,-1,-1,0,0,0.12202014070512784
0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,1,0,1,1,0,-1,0,0,0,0.18279100570892168
0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,-1,0,0,0,0,1,1,1,1,0,-1,0,0,0,1
0,0,-1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,0,0.8094527370052982
2,0,-1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,1,0.8083040606681037
2,0,-1,-1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1,-1,-1,-1,0,0,1,0,1,0.8071067152859106
2,0,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,-1,-1,0,0,1,0,1,0.8258330529278507
2,0,-1,-1,-1,1,0,0,1,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1,-1,0,0,0,1,0,1,0.8263717386819251
2,0,-1,-1,-1,1,0,0,0,-1,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,-1,-1,0,0,0,1,0,1,0.825584137509872
2,0,-1,-1,-1,1,0,0,0,-1,0,0,-1,-1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,-1,0,0,0,0,0,0,1,0.8257587567427132
2,0,-1,0,-1,1,0,0,0,-1,0,0,-1,-1,0,1,1,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,-1,0,0,0,0,0,0,0,0.8246209761278029
2,0,-1,0,0,1,0,0,0,-1,0,0,-1,-1,0,1,1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,-1,0,0,0,0,0,0,0,0.8237219820219354
2,0,0,0,0,1,0,0,0,-1,0,0,-1,-1,0,1,1,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0.8305277190539345
0,0,0,0,0,1,0,0,0,-1,0,0,-1,-1,0,0,1,0,-1,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0.8442285607685043
0,0,0,0,0,1,0,0,0,-1,0,0,-1,0,0,1,1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0.8361956945156512
0,0,0,0,0,1,0,0,0,-1,0,0,-1,0,0,0,1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0.864101718544888
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,-1,-1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0.866966503912693
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,-1,-1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0.8700645019454198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,-1,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0.8752912963465301
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-1,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0.8813160013363661
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,-1,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0.7902983337037722
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,1,0,-1,0,0,0,0,0,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,-1,0,-1,0,0.7866560007290941
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,-1,1,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,-1,0,0,0,-1,0,-1,0,0.7831266667783604
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,0,0,0,-1,0,0,0,-1,0,-1,0,0.6806114533784304
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,-1,1,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,1,-1,0,0,0,-1,0,0,0,-1,0,-1,0,0.6723541563523228
0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,-1,1,0,0,1,0,0,0,0,1,-1,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0.6003304524878852
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,-1,0,0,-1,1,0,0,0,1,0,0,0,0,-1,1,0,0,1,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0.571562446895416
0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,-1,0,0,-1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0.5786880838095252
0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,-1,0,1,-1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0.47958551154285
0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1,-1,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0.43526458545003954
